threat_type,timestamp,ti_category,ti_risk_level,ti_impact,ti_mitigation,label
phishing,2026-02-25T13:50:10.854566,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854569,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854572,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854577,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854579,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854582,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854585,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854587,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854590,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854593,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854595,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854598,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854600,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854603,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854606,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854611,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854614,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854617,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854619,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854622,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854625,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854627,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854633,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854636,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854638,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854641,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854645,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854648,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854650,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854653,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854655,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854658,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854660,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854663,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854668,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854676,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854678,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854681,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854683,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854686,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854688,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854691,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854694,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854696,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854699,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854701,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854704,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854706,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854709,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854711,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854714,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854716,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854719,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854721,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854726,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854729,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854731,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854734,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854736,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854739,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854741,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854744,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854746,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854749,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854751,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854754,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854756,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854761,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854764,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854766,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854769,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854771,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854777,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854782,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854784,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854787,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854789,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854792,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854794,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854797,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854800,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854803,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854805,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854808,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854810,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854813,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854815,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854818,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854820,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854823,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854825,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854828,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854830,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854835,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854838,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854840,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854843,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854845,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854850,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854853,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854855,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854858,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854860,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854863,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854865,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854868,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854870,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854873,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854875,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854878,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854880,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854883,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854888,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854891,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854893,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854896,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854898,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854901,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854903,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854906,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854908,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854911,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854913,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854918,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854921,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854924,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854926,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854929,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854931,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854934,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854939,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854941,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854946,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854948,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854951,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854953,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854956,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854958,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854961,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854963,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854966,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854968,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854971,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854973,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854976,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854978,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854981,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854983,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854986,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854988,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854991,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854996,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.854998,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855001,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855003,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855006,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855008,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855011,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855013,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855016,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855018,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855021,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855026,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855028,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855031,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855033,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855036,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855038,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855041,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855043,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855046,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
phishing,2026-02-25T13:50:10.855051,Social Engineering,MEDIUM,"Credential theft, business email compromise","Block URLs, security training, email filtering",phishing_MEDIUM
