threat_type,timestamp,ti_category,ti_risk_level,ti_impact,ti_mitigation,label
insider_threat,2026-02-25T13:50:10.860168,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860170,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860173,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860176,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860178,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860183,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860186,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860189,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860191,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860194,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860196,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860199,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860202,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860204,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860207,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860209,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860212,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860215,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860217,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860220,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860222,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860225,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860228,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860230,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860233,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860244,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860247,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860249,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860252,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860255,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860257,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860260,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860262,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860265,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860268,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860270,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860273,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860276,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860278,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860281,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860283,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860286,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860289,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860291,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860299,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860302,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860304,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860307,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860310,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860312,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860315,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860318,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860320,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860323,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860325,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860328,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860331,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860336,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860339,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860341,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860344,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860347,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860349,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860352,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860357,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860360,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860363,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860365,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860368,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860371,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860373,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860376,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860378,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860381,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860384,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860386,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860389,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860391,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860394,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860397,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860409,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860412,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860416,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860423,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860427,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860430,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860434,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860438,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860442,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860449,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860453,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860455,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860458,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860461,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860466,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860469,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860472,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860474,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860477,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860480,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860482,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860485,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860488,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860494,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860496,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860499,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860502,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860504,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860507,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860510,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860512,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860515,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860517,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860520,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860523,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860525,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860528,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860531,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860533,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860536,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860541,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860543,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860549,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860551,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860554,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860557,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860559,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860562,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860565,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860567,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860570,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860573,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860575,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860578,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860580,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860583,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
insider_threat,2026-02-25T13:50:10.860586,Insider Activity,HIGH,"Data theft, sabotage, privilege abuse","Review permissions, investigate activity, disable account",insider_threat_HIGH
