threat_type,severity,confidence,alert_count,recommended_action,action_priority
data_exfil,LOW,0.9845029087928991,25,ESCALATE,2
data_exfil,LOW,0.6010978622571341,7,ESCALATE,2
data_exfil,HIGH,0.6996811177669466,45,ESCALATE,1
data_exfil,LOW,0.941523737605484,42,ESCALATE,2
data_exfil,LOW,0.7725266910128877,10,ESCALATE,2
data_exfil,LOW,0.6680514855157222,30,ESCALATE,2
data_exfil,LOW,0.8112529869432789,39,ESCALATE,2
data_exfil,HIGH,0.8410614626339278,1,ESCALATE,1
data_exfil,MEDIUM,0.6509195765085786,36,BLOCK_IP,1
data_exfil,LOW,0.81525040650108,40,ESCALATE,2
data_exfil,LOW,0.9125727123546818,50,ESCALATE,2
data_exfil,HIGH,0.6787744073929487,42,ESCALATE,1
data_exfil,HIGH,0.873890426418932,24,ESCALATE,1
data_exfil,HIGH,0.8249682339575192,3,ESCALATE,1
data_exfil,LOW,0.6291514189836764,19,ESCALATE,2
data_exfil,MEDIUM,0.6789041340793969,20,BLOCK_IP,1
data_exfil,HIGH,0.6836257485243667,45,ESCALATE,1
data_exfil,HIGH,0.7545739351387186,34,ESCALATE,1
data_exfil,LOW,0.7005529787624531,7,ESCALATE,2
data_exfil,MEDIUM,0.7779086738508377,14,BLOCK_IP,1
data_exfil,HIGH,0.6104985328812075,22,ESCALATE,1
data_exfil,MEDIUM,0.6742507678260407,39,BLOCK_IP,1
data_exfil,HIGH,0.9838384390230812,22,ESCALATE,1
data_exfil,MEDIUM,0.975152287677966,37,BLOCK_IP,1
data_exfil,LOW,0.9040406704080874,22,ESCALATE,2
data_exfil,LOW,0.953050355574926,41,ESCALATE,2
data_exfil,HIGH,0.8427871017329699,15,ESCALATE,1
data_exfil,HIGH,0.9877822090013249,19,ESCALATE,1
data_exfil,MEDIUM,0.9078181670292113,19,BLOCK_IP,1
data_exfil,MEDIUM,0.8574813697243522,50,BLOCK_IP,1
data_exfil,HIGH,0.7501365080748198,18,ESCALATE,1
data_exfil,HIGH,0.8782727116275224,17,ESCALATE,1
data_exfil,MEDIUM,0.7697640056952447,50,BLOCK_IP,1
data_exfil,MEDIUM,0.9008497421168196,16,BLOCK_IP,1
data_exfil,LOW,0.7480663069922273,47,ESCALATE,2
data_exfil,HIGH,0.8699861340381276,46,ESCALATE,1
data_exfil,HIGH,0.8151718474554814,44,ESCALATE,1
data_exfil,MEDIUM,0.7126458088472866,12,BLOCK_IP,1
data_exfil,LOW,0.836860489716389,19,ESCALATE,2
data_exfil,MEDIUM,0.6543350398231129,10,BLOCK_IP,1
data_exfil,MEDIUM,0.7467561723768066,14,BLOCK_IP,1
data_exfil,MEDIUM,0.6969175729794249,27,BLOCK_IP,1
data_exfil,LOW,0.8658079274722628,9,ESCALATE,2
data_exfil,HIGH,0.6477565944101373,24,ESCALATE,1
data_exfil,MEDIUM,0.9007225753058768,14,BLOCK_IP,1
data_exfil,HIGH,0.6421911075940948,2,ESCALATE,1
data_exfil,MEDIUM,0.6568515619956738,41,BLOCK_IP,1
data_exfil,HIGH,0.7953632729486049,24,ESCALATE,1
data_exfil,MEDIUM,0.7779113296675466,14,BLOCK_IP,1
data_exfil,MEDIUM,0.7507537316456891,35,BLOCK_IP,1
data_exfil,HIGH,0.7686240364831327,4,ESCALATE,1
data_exfil,LOW,0.6913824856769493,15,ESCALATE,2
data_exfil,LOW,0.9814289207827912,11,ESCALATE,2
data_exfil,MEDIUM,0.8313349264305419,45,BLOCK_IP,1
data_exfil,MEDIUM,0.7423248402043141,3,BLOCK_IP,1
data_exfil,LOW,0.7288209965895431,46,ESCALATE,2
data_exfil,MEDIUM,0.7577543380168361,26,BLOCK_IP,1
data_exfil,LOW,0.696479949805576,32,ESCALATE,2
data_exfil,LOW,0.8413253096833597,8,ESCALATE,2
data_exfil,LOW,0.9670817707973882,36,ESCALATE,2
data_exfil,HIGH,0.8460896542617657,2,ESCALATE,1
data_exfil,MEDIUM,0.808947939846144,14,BLOCK_IP,1
data_exfil,HIGH,0.8178645140266719,39,ESCALATE,1
data_exfil,HIGH,0.6060467550227895,28,ESCALATE,1
data_exfil,LOW,0.890583966660649,41,ESCALATE,2
data_exfil,HIGH,0.6652324792471704,43,ESCALATE,1
data_exfil,LOW,0.6534282132564745,18,ESCALATE,2
data_exfil,MEDIUM,0.9130552158040852,40,BLOCK_IP,1
data_exfil,HIGH,0.6429780997651013,10,ESCALATE,1
data_exfil,LOW,0.6872175999909047,31,ESCALATE,2
data_exfil,MEDIUM,0.9197171476939352,6,BLOCK_IP,1
data_exfil,MEDIUM,0.8705650192344505,20,BLOCK_IP,1
data_exfil,MEDIUM,0.8643791822729732,25,BLOCK_IP,1
data_exfil,LOW,0.7858518103061847,19,ESCALATE,2
data_exfil,HIGH,0.6142830903413794,20,ESCALATE,1
data_exfil,HIGH,0.8148803401821872,45,ESCALATE,1
data_exfil,MEDIUM,0.7032494728018801,28,BLOCK_IP,1
data_exfil,MEDIUM,0.9208636720772684,50,BLOCK_IP,1
data_exfil,MEDIUM,0.7125424167465149,8,BLOCK_IP,1
data_exfil,MEDIUM,0.9510355469795682,30,BLOCK_IP,1
data_exfil,LOW,0.8115290400051619,38,ESCALATE,2
data_exfil,MEDIUM,0.6883262445693545,35,BLOCK_IP,1
data_exfil,LOW,0.8750491486769898,25,ESCALATE,2
data_exfil,LOW,0.7114798759514269,23,ESCALATE,2
data_exfil,HIGH,0.9506602326906148,40,ESCALATE,1
data_exfil,LOW,0.7507829786727866,8,ESCALATE,2
data_exfil,MEDIUM,0.753679928237261,9,BLOCK_IP,1
data_exfil,LOW,0.7618376465042138,24,ESCALATE,2
